timestamp,type,data
2026-02-13 22:21:24,BLE,BLE,b0:2e:ba:6e:ce:f8,-49
2026-02-13 22:21:24,BLE,BLE,bb:9a:68:87:4d:ab,-95
2026-02-13 22:21:29,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:21:29,BLE,BLE,30:30:f9:f8:d6:be,-95
2026-02-13 22:21:29,BLE,BLE,94:32:51:0f:ec:05,-101
2026-02-13 22:21:29,BLE,BLE,b0:2e:ba:6e:ce:f8,-46
2026-02-13 22:21:34,BLE,BLE,30:30:f9:f8:d6:be,-95
2026-02-13 22:21:34,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:21:39,BLE,BLE,6c:e8:c6:9c:27:fd,-97
2026-02-13 22:21:39,BLE,BLE,b0:2e:ba:6e:ce:f8,-46
2026-02-13 22:21:44,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:21:44,BLE,BLE,30:30:f9:f8:d6:be,-97
2026-02-13 22:21:44,BLE,BLE,77:e5:35:28:fe:78,-70
2026-02-13 22:21:44,BLE,BLE,94:32:51:0f:ec:05,-102
2026-02-13 22:21:44,BLE,BLE,b0:2e:ba:6e:ce:f8,-46
2026-02-13 22:21:44,BLE,BLE,bb:9a:68:87:4d:ab,-95
2026-02-13 22:21:49,BLE,BLE,27:9a:27:67:2a:71,-98
2026-02-13 22:21:49,BLE,BLE,30:30:f9:f8:d6:be,-96
2026-02-13 22:21:49,BLE,BLE,77:e5:35:28:fe:78,-64
2026-02-13 22:21:49,BLE,BLE,94:32:51:0f:ec:05,-98
2026-02-13 22:21:49,BLE,BLE,b0:2e:ba:6e:ce:f8,-46
2026-02-13 22:21:54,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:21:54,BLE,BLE,30:30:f9:f8:d6:be,-94
2026-02-13 22:21:54,BLE,BLE,6c:e8:c6:9c:27:fd,-97
2026-02-13 22:21:54,BLE,BLE,77:e5:35:28:fe:78,-64
2026-02-13 22:21:54,BLE,BLE,b0:2e:ba:6e:ce:f8,-46
2026-02-13 22:21:59,BLE,BLE,27:9a:27:67:2a:71,-96
2026-02-13 22:21:59,BLE,BLE,30:30:f9:f8:d6:be,-96
2026-02-13 22:21:59,BLE,BLE,6c:e8:c6:9c:27:fd,-95
2026-02-13 22:21:59,BLE,BLE,77:e5:35:28:fe:78,-90
2026-02-13 22:21:59,BLE,BLE,94:32:51:0f:ec:05,-98
2026-02-13 22:21:59,BLE,BLE,b0:2e:ba:6e:ce:f8,-46
2026-02-13 22:22:04,BLE,BLE,27:9a:27:67:2a:71,-96
2026-02-13 22:22:04,BLE,BLE,30:30:f9:f8:d6:be,-98
2026-02-13 22:22:04,BLE,BLE,6c:e8:c6:9c:27:fd,-97
2026-02-13 22:22:04,BLE,BLE,77:e5:35:28:fe:78,-65
2026-02-13 22:22:04,BLE,BLE,b0:2e:ba:6e:ce:f8,-47
2026-02-13 22:22:09,BLE,BLE,27:9a:27:67:2a:71,-98
2026-02-13 22:22:09,BLE,BLE,30:30:f9:f8:d6:be,-96
2026-02-13 22:22:09,BLE,BLE,48:23:35:3b:ac:6e,-95
2026-02-13 22:22:09,BLE,BLE,6c:e8:c6:9c:27:fd,-96
2026-02-13 22:22:09,BLE,BLE,77:e5:35:28:fe:78,-75
2026-02-13 22:22:09,BLE,BLE,94:32:51:0f:ec:05,-100
2026-02-13 22:22:09,BLE,BLE,b0:2e:ba:6e:ce:f8,-46
2026-02-13 22:22:14,BLE,BLE,27:9a:27:67:2a:71,-97
2026-02-13 22:22:14,BLE,BLE,6c:e8:c6:9c:27:fd,-96
2026-02-13 22:22:14,BLE,BLE,77:e5:35:28:fe:78,-64
2026-02-13 22:22:14,BLE,BLE,94:32:51:0f:ec:05,-99
2026-02-13 22:22:14,BLE,BLE,b0:2e:ba:6e:ce:f8,-48
2026-02-13 22:22:19,BLE,BLE,27:9a:27:67:2a:71,-96
2026-02-13 22:22:19,BLE,BLE,30:30:f9:f8:d6:be,-96
2026-02-13 22:22:19,BLE,BLE,6c:e8:c6:9c:27:fd,-97
2026-02-13 22:22:19,BLE,BLE,94:32:51:0f:ec:05,-102
2026-02-13 22:22:19,BLE,BLE,b0:2e:ba:6e:ce:f8,-46
